"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005893.19",501.975998522319,-0.0656747787746632,0.264419285430003,-0.248373633821231,0.803845331700095,1
"ENSG00000005961.21",1.94019303269244,3.609452624916,2.13184136854905,1.69311501229222,0.0904335772978892,NA
"ENSG00000005981.15",1.50063418577668,-0.468434424823544,1.51656111356037,-0.308879359120463,0.757413298613512,NA
"ENSG00000006007.14",1079.60463557111,-0.0171569843136108,0.159090702381253,-0.107844041523526,0.914119406508768,1
"ENSG00000006015.20",542.138623423869,-0.0700044448739186,0.368987542442584,-0.189720347767057,0.849528275178952,1
"ENSG00000006016.14",5.55467652046364,-0.299585365924424,1.34241077525859,-0.223169667173383,0.823403458708472,1
"ENSG00000006025.15",43.5887792015811,-0.507840481022302,0.933943232698218,-0.543759474069018,0.586606999788601,1
"ENSG00000006042.14",19.34281612934,0.435730073062894,0.57872395327401,0.752915220802322,0.451500861040424,1
"ENSG00000006062.20",241.470462510728,0.215433985706109,0.3189886964849,0.675365579031752,0.499443528680279,1
"ENSG00000006071.17",2.90873322440445,-0.0661911616935446,1.18593432184051,-0.0558135138468875,0.95549036923321,NA
"ENSG00000006118.16",266.385539733329,0.934295640362994,0.256307527717077,3.64521342265963,0.000267169988096369,0.0133565773117137
"ENSG00000006125.20",471.226621888319,-0.155026045347692,0.301410371642908,-0.514335470616642,0.607017466465664,1
"ENSG00000006128.14",2.17110715365957,-0.934107836154804,1.80338899784094,-0.517973569359213,0.604476710349504,NA
"ENSG00000006194.13",195.545466534547,0.248349502511708,0.463645357597106,0.535645398885922,0.592203646258888,1
"ENSG00000006210.8",33.2619581931936,-3.1147462501183,0.546094816060756,-5.70367298592296,1.17252926132647e-08,1.72370579623556e-06
"ENSG00000006282.24",211.702391244174,0.246431260446345,0.366175834628828,0.672986137100333,0.500956110420318,1
"ENSG00000006283.18",1.07377949903535,0.826868619534294,2.96942612628068,0.278460747757338,0.780658692635158,NA
"ENSG00000006327.16",2329.68327112293,0.746909455213928,0.535067749614,1.39591566816118,0.162739891843122,1
"ENSG00000006377.11",26.7003360401075,-0.294213963083169,0.557404264418282,-0.52782869070838,0.597618241855945,1
"ENSG00000006432.18",10.634412715757,0.226718329468468,0.760743315192611,0.29802211198013,0.765686287110209,1
"ENSG00000006451.10",474.319668396351,0.163269595106888,0.266637575542476,0.6123277815391,0.540320912375476,1
"ENSG00000006453.16",252.198450714929,0.106221946770366,0.447415955999693,0.237412066659596,0.812337129461636,1
"ENSG00000006459.13",25.9083813144339,0.424597881310095,0.904365137895518,0.46949828506011,0.63871351038094,1
"ENSG00000006468.17",69.1583149720452,4.10262366880077,1.03102080639703,3.97918610695904,6.91515943838366e-05,0.00417614475607149
"ENSG00000006530.20",241.555726313293,0.0118203602866062,1.00108222514385,0.0118075818246675,0.990579131670179,1
"ENSG00000006534.19",118.886490527166,-0.545256274914887,0.219346920305074,-2.48581687017319,0.0129254460066485,0.278935261939551
"ENSG00000006576.19",59.6510374442984,-0.133337610442188,0.299995185759632,-0.44446583402516,0.6567058252289,1
"ENSG00000006606.10",14.0056715250263,-0.659623538673241,0.963995739941591,-0.684259806701229,0.493811122616332,1
"ENSG00000006607.16",265.358349251438,0.0589395422189581,0.58423066005728,0.10088402791661,0.919642522291413,1
"ENSG00000006625.20",858.457627780536,-0.110043001794358,0.2044621263169,-0.538207264967011,0.590433965017706,1
"ENSG00000006634.10",417.444926658395,0.27002919750985,0.345955990495337,0.78053048632927,0.435078690188535,1
"ENSG00000006638.15",6.42846069825794,-0.946760030356938,0.883365979379412,-1.07176419791722,0.283825957622194,1
"ENSG00000006652.16",543.423471613487,0.339909556031659,0.482690386533333,0.704197898932436,0.481309539306677,1
"ENSG00000006695.14",165.866441347027,0.0929707673025702,0.661238850693529,0.140600884544306,0.888185249415015,1
"ENSG00000006704.13",112.825801982642,-0.205013717805138,0.293174345630364,-0.699289418943977,0.484371178251995,1
"ENSG00000006712.17",307.927075988708,-0.10530930490593,0.189664441070579,-0.555240108854891,0.578730437998129,1
"ENSG00000006715.18",137.253782302632,-0.0824962659414465,0.238812395388844,-0.345443819225224,0.729760739299888,1
"ENSG00000006740.20",3.53326759787383,-3.30677664116391,1.52439203909546,-2.16924292200192,0.0300642460665378,NA
"ENSG00000006744.21",661.487316625638,0.162774695118935,0.266708069084068,0.610310350481476,0.541656241757208,1
"ENSG00000006747.17",7.5948641038867,-1.71508710560672,0.972341730417129,-1.76387277430842,0.0777534015584795,0.803089961995814
"ENSG00000006756.18",79.5828270617637,0.0249470142922901,0.557972074612701,0.0447101484596811,0.964338344487747,1
"ENSG00000006757.14",854.975315968554,-0.0184750528198188,0.239258043552128,-0.0772181053791556,0.938450038639773,1
"ENSG00000006831.12",362.864005167731,0.017718909163045,0.181516889711989,0.0976157601155431,0.9222374095137,1
"ENSG00000006837.13",12.7021292787082,0.489301422000244,0.885887514341702,0.552329064445435,0.580722921075993,1
"ENSG00000007047.18",96.7689306900937,0.0995963020313098,0.369271888974178,0.269709948157668,0.78738340656585,1
"ENSG00000007062.14",2.48818696995287,-0.5930396736275,1.3400507861026,-0.442550147933047,0.658091150114544,NA
"ENSG00000007080.13",295.084704778785,0.0581973916472725,1.00190122540521,0.0580869552522355,0.953679365049331,1
"ENSG00000007168.17",1073.26805088361,-0.056162894060315,0.267043765133922,-0.210313444435407,0.833423042800424,1
"ENSG00000007174.19",2.01799981039879,0.320038958893538,1.82425226431055,0.175435692285953,0.860737297067728,NA
"ENSG00000007202.18",399.877867452026,0.446590822422391,0.28657482167097,1.5583742487159,0.119144557364858,0.964619979942113
"ENSG00000007237.21",8.40438190935786,0.316243395437178,0.786449742432947,0.402115199960334,0.687599246848853,1
"ENSG00000007255.12",85.8973262521937,-0.219649773122518,0.555937543030423,-0.395097931190624,0.692770615602473,1
"ENSG00000007264.17",5.03546665841819,1.04538964135993,0.895701966235493,1.16711772527814,0.243162830600261,1
